"id";"Date.mutation";"Nature.mutation";"Code.postal";"Commune";"Code.departement";"Type.local";"Surface.reelle.bati";"Nombre.pieces.principales";"Surface.terrain";"Valeur.fonciere"
4789;"13/07/2022";"Vente";79000;"NIORT";"79";"Maison";41;2;NA;119000
4790;"08/07/2022";"Vente";79000;"NIORT";"79";"Maison";85;5;181;310000
4792;"12/07/2022";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";103;4;535;89000
4793;"20/07/2022";"Vente";79000;"NIORT";"79";"Maison";94;4;651;192500
4794;"21/07/2022";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";99;4;639;155000
4797;"06/07/2022";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";80;4;949;135000
4799;"21/07/2022";"Vente";79000;"NIORT";"79";"Maison";122;5;554;180000
4800;"29/07/2022";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";170;5;535;270000
4802;"22/07/2022";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";53;3;191;105000
4803;"27/07/2022";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;67000
4806;"30/06/2022";"Vente";79000;"NIORT";"79";"Maison";85;4;NA;170000
4807;"05/07/2022";"Vente";79000;"NIORT";"79";"Maison";123;4;396;312000
4809;"13/07/2022";"Vente";79000;"NIORT";"79";"Maison";400;11;3557;650000
4810;"05/07/2022";"Vente";79000;"NIORT";"79";"Maison";120;3;73;342500
4813;"12/07/2022";"Vente";79260;"LA CRECHE";"79";"Maison";140;5;276;145000
4816;"11/07/2022";"Vente";79360;"MARIGNY";"79";"Maison";87;4;1228;122000
4817;"11/07/2022";"Vente";79230;"AIFFRES";"79";"Maison";92;4;1015;168000
4819;"13/07/2022";"Vente";79230;"BRULAIN";"79";"Maison";70;2;1770;58500
4820;"07/07/2022";"Vente";79360;"BEAUVOIR-SUR-NIORT";"79";"Maison";110;4;926;240000
4822;"12/07/2022";"Vente";79410;"SAINT-MAXIRE";"79";"Maison";98;4;201;135000
4823;"12/07/2022";"Vente";79000;"NIORT";"79";"Maison";80;4;93;170000
4825;"26/07/2022";"Vente";79360;"PLAINE-D'ARGENSON";"79";"Maison";120;3;250;80000
4828;"18/07/2022";"Vente";79000;"NIORT";"79";"Maison";148;5;181;360000
4832;"21/07/2022";"Vente";79000;"NIORT";"79";"Maison";120;6;515;245000
4833;"07/07/2022";"Vente";79000;"NIORT";"79";"Maison";80;3;195;2e+05
4834;"07/07/2022";"Vente";79000;"NIORT";"79";"Maison";50;1;33;55000
4835;"07/07/2022";"Vente";79000;"NIORT";"79";"Maison";125;3;398;340000
4837;"03/08/2022";"Vente";79000;"NIORT";"79";"Appartement";55;3;NA;62000
4838;"19/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";61;3;550;128700
4840;"21/07/2022";"Vente";79230;"FORS";"79";"Maison";91;4;862;175000
4841;"19/07/2022";"Vente";79000;"NIORT";"79";"Maison";97;5;654;265000
4842;"21/07/2022";"Vente";79000;"NIORT";"79";"Maison";70;4;346;125000
4843;"19/07/2022";"Vente";79230;"VOUILLE";"79";"Maison";95;4;630;160000
4846;"13/07/2022";"Vente";79000;"NIORT";"79";"Maison";100;4;932;349800
4847;"11/07/2022";"Vente";79230;"AIFFRES";"79";"Maison";105;4;569;160000
4849;"21/07/2022";"Vente";79000;"NIORT";"79";"Maison";95;5;538;209500
4855;"28/07/2022";"Vente";79360;"PLAINE-D'ARGENSON";"79";"Maison";77;3;500;40333,34
4856;"11/07/2022";"Vente";79260;"LA CRECHE";"79";"Maison";118;5;908;240000
4857;"08/07/2022";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";74;3;625;150000
4859;"08/07/2022";"Vente";79180;"CHAURAY";"79";"Maison";67;3;112;80000
4860;"07/07/2022";"Vente";79000;"NIORT";"79";"Maison";52;4;45;58000
4861;"27/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";144;5;1425;280000
4862;"11/07/2022";"Vente";79230;"VOUILLE";"79";"Maison";90;4;495;279000
4863;"03/08/2022";"Vente";79000;"NIORT";"79";"Maison";57;3;642;135000
4864;"29/07/2022";"Vente";79000;"NIORT";"79";"Maison";58;4;123;140000
4865;"27/07/2022";"Vente";79000;"NIORT";"79";"Appartement";28;1;NA;59950
4866;"29/07/2022";"Vente";79000;"NIORT";"79";"Maison";68;4;262;130000
4867;"29/07/2022";"Vente";79000;"NIORT";"79";"Maison";68;3;148;150000
4868;"27/07/2022";"Vente";79000;"NIORT";"79";"Appartement";68;3;NA;128100
4869;"22/07/2022";"Vente";79000;"NIORT";"79";"Maison";92;5;108;127000
4870;"22/07/2022";"Vente";79000;"NIORT";"79";"Maison";71;5;43;172000
4871;"12/07/2022";"Vente";79000;"NIORT";"79";"Appartement";24;1;NA;57500
4876;"13/07/2022";"Vente";79230;"AIFFRES";"79";"Maison";163;6;482;335000
4877;"08/07/2022";"Vente";79000;"NIORT";"79";"Maison";146;5;682;248000
4878;"13/07/2022";"Vente";79000;"NIORT";"79";"Appartement";93;4;NA;312902
4879;"26/07/2022";"Vente";79000;"NIORT";"79";"Maison";63;4;707;142000
4880;"25/07/2022";"Vente";79000;"NIORT";"79";"Maison";126;4;477;315000
4882;"25/07/2022";"Vente";79000;"NIORT";"79";"Maison";203;4;337;1e+05
4883;"22/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";61;3;650;126720
4884;"08/08/2022";"Vente";79000;"NIORT";"79";"Appartement";40;2;NA;95500
4885;"25/07/2022";"Vente";79000;"BESSINES";"79";"Maison";229;6;379;468000
4886;"22/07/2022";"Vente";79000;"NIORT";"79";"Appartement";40;2;NA;97000
4887;"28/07/2022";"Vente";79000;"NIORT";"79";"Maison";73;4;784;140000
4891;"27/07/2022";"Vente";79000;"NIORT";"79";"Maison";96;5;778;223000
4892;"28/07/2022";"Vente";79000;"NIORT";"79";"Maison";103;5;695;135000
4893;"22/07/2022";"Vente";79270;"FRONTENAY-ROHAN-ROHAN";"79";"Maison";79;4;327;86000
4894;"27/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";61;3;597;126720
4895;"02/08/2022";"Vente";79410;"SAINT-REMY";"79";"Maison";90;4;802;229000
4897;"28/07/2022";"Vente";79000;"NIORT";"79";"Maison";77;4;135;85000
4899;"28/07/2022";"Vente";79000;"NIORT";"79";"Appartement";52;3;NA;75000
4903;"19/07/2022";"Vente";79000;"NIORT";"79";"Maison";154;5;610;360000
4905;"18/07/2022";"Vente";79000;"NIORT";"79";"Appartement";95;3;NA;280000
4906;"19/07/2022";"Vente";79000;"NIORT";"79";"Appartement";28;1;NA;48000
4908;"19/07/2022";"Vente";79000;"NIORT";"79";"Maison";138;5;624;250000
4909;"26/07/2022";"Vente";79000;"NIORT";"79";"Maison";99;5;586;255000
4911;"27/07/2022";"Vente";79360;"PLAINE-D'ARGENSON";"79";"Maison";81;5;410;85000
4912;"25/07/2022";"Vente";79000;"NIORT";"79";"Appartement";48;2;NA;94000
4915;"01/08/2022";"Vente";79410;"SAINT-MAXIRE";"79";"Maison";119;6;990;250000
4916;"11/08/2022";"Vente";79000;"NIORT";"79";"Maison";109;3;693;2e+05
4917;"03/08/2022";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";118;4;938;292000
4918;"29/07/2022";"Vente";79000;"NIORT";"79";"Maison";83;4;517;312000
4922;"10/08/2022";"Vente";79000;"NIORT";"79";"Appartement";46;2;NA;70000
4924;"26/07/2022";"Vente";79230;"VOUILLE";"79";"Maison";91;5;1287;189000
4926;"20/07/2022";"Vente";79000;"NIORT";"79";"Maison";94;4;400;86000
4927;"29/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";84;4;500;173000
4928;"26/07/2022";"Vente";79180;"CHAURAY";"79";"Maison";98;4;600;180000
4929;"28/07/2022";"Vente";79270;"LA ROCHENARD";"79";"Maison";123;6;1743;160000
4930;"27/07/2022";"Vente";79000;"NIORT";"79";"Maison";99;4;376;240000
4932;"22/07/2022";"Vente";79270;"LE VANNEAU-IRLEAU";"79";"Maison";90;4;93;1e+05
4933;"22/07/2022";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";73;5;96;123000
4934;"12/08/2022";"Vente";79000;"NIORT";"79";"Maison";160;5;150;358200
4935;"28/07/2022";"Vente";79000;"NIORT";"79";"Appartement";80;2;NA;246500
4937;"12/08/2022";"Vente";79000;"NIORT";"79";"Maison";88;3;95;325030
4938;"09/08/2022";"Vente";79000;"NIORT";"79";"Appartement";30;1;NA;70000
4940;"10/08/2022";"Vente";79000;"NIORT";"79";"Appartement";36;2;NA;88500
4942;"28/07/2022";"Vente";79000;"NIORT";"79";"Appartement";77;4;NA;112500
4944;"11/08/2022";"Vente";79000;"NIORT";"79";"Appartement";48;2;NA;78000
4945;"29/07/2022";"Vente";79000;"NIORT";"79";"Appartement";71;3;NA;163000
4947;"22/07/2022";"Vente";79000;"NIORT";"79";"Maison";122;5;367;252000
4951;"02/08/2022";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;107000
4952;"22/07/2022";"Vente";79000;"NIORT";"79";"Appartement";35;1;NA;80000
4956;"29/07/2022";"Vente";79360;"MARIGNY";"79";"Maison";133;5;133;90000
4957;"17/08/2022";"Vente";79000;"NIORT";"79";"Appartement";54;3;NA;87200
4958;"19/08/2022";"Vente";79160;"VILLIERS-EN-PLAINE";"79";"Maison";92;3;678;35000
4963;"16/08/2022";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";119;4;570;283490
4964;"08/08/2022";"Vente";79180;"CHAURAY";"79";"Maison";89;4;356;265000
4965;"04/08/2022";"Vente";79210;"PRIN-DEYRANCON";"79";"Maison";152;4;1170;275000
4967;"27/07/2022";"Vente";79510;"COULON";"79";"Maison";125;4;728;259000
4968;"26/07/2022";"Vente";79260;"LA CRECHE";"79";"Maison";44;2;581;50000
4969;"28/07/2022";"Vente";79180;"CHAURAY";"79";"Maison";80;4;NA;135900
4970;"09/08/2022";"Vente";79000;"NIORT";"79";"Maison";54;1;86;145000
4971;"27/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";96;5;523;241000
4972;"29/07/2022";"Vente";79260;"LA CRECHE";"79";"Maison";106;4;708;215850
4973;"09/08/2022";"Vente";79000;"NIORT";"79";"Maison";74;3;144;135000
4975;"29/07/2022";"Vente";79000;"NIORT";"79";"Appartement";24;1;NA;40000
4976;"17/08/2022";"Vente";79000;"NIORT";"79";"Appartement";44;2;NA;69500
4977;"10/08/2022";"Vente";79210;"SAINT-HILAIRE-LA-PALUD";"79";"Maison";55;3;315;83000
4979;"08/08/2022";"Vente";79230;"VOUILLE";"79";"Maison";80;3;564;206000
4981;"27/07/2022";"Vente";79000;"NIORT";"79";"Maison";103;7;244;174900
4982;"01/08/2022";"Vente";79410;"SAINT-REMY";"79";"Maison";162;6;625;121000
4983;"23/08/2022";"Vente";79230;"VOUILLE";"79";"Appartement";34;1;NA;119040
4985;"29/07/2022";"Vente";79000;"NIORT";"79";"Appartement";42;1;NA;50000
4987;"29/07/2022";"Vente";79270;"EPANNES";"79";"Maison";112;5;430;160000
4988;"29/07/2022";"Vente";79410;"ECHIRE";"79";"Maison";99;6;696;229050
4989;"04/08/2022";"Vente";79000;"NIORT";"79";"Appartement";57;3;NA;87818
4990;"02/08/2022";"Vente";79410;"SAINT GELAIS";"79";"Maison";89;3;527;145000
4991;"18/07/2022";"Vente";79000;"NIORT";"79";"Appartement";81;4;NA;131000
4992;"01/08/2022";"Vente";79270;"VALLANS";"79";"Maison";112;4;494;174700
4993;"01/08/2022";"Vente";79260;"LA CRECHE";"79";"Maison";97;4;1035;202500
4995;"29/07/2022";"Vente";79000;"NIORT";"79";"Appartement";65;3;NA;60000
4996;"01/08/2022";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";82;3;444;109000
4997;"02/08/2022";"Vente";79000;"NIORT";"79";"Appartement";37;1;NA;120000
4998;"09/08/2022";"Vente";79230;"AIFFRES";"79";"Maison";110;5;447;250000
5000;"28/07/2022";"Vente";79230;"AIFFRES";"79";"Maison";171;5;2582;1e+05
5002;"12/08/2022";"Vente";79000;"NIORT";"79";"Maison";45;2;54;120000
5003;"08/08/2022";"Vente";79000;"NIORT";"79";"Maison";73;5;516;118000
5004;"08/08/2022";"Vente";79000;"NIORT";"79";"Appartement";27;1;NA;39000
5005;"05/08/2022";"Vente";79230;"VOUILLE";"79";"Maison";80;3;1379;125000
5006;"05/08/2022";"Vente";79000;"NIORT";"79";"Appartement";40;2;NA;79000
5008;"26/08/2022";"Vente";79000;"NIORT";"79";"Maison";128;5;343;450000
5009;"19/08/2022";"Vente";79000;"NIORT";"79";"Maison";73;3;286;130000
5011;"16/08/2022";"Vente";79460;"MAGNE";"79";"Maison";35;3;176;20000
5012;"19/08/2022";"Vente";79000;"NIORT";"79";"Maison";135;7;574;250000
5013;"10/08/2022";"Vente";79210;"VAL-DU-MIGNON";"79";"Maison";124;3;891;247265
5014;"22/08/2022";"Vente";79000;"NIORT";"79";"Appartement";62;3;NA;120000
5015;"10/08/2022";"Vente";79000;"NIORT";"79";"Maison";166;5;624;347000
5016;"10/08/2022";"Vente";79000;"NIORT";"79";"Appartement";43;2;NA;77000
5018;"22/08/2022";"Vente";79180;"CHAURAY";"79";"Maison";113;5;444;78000
5019;"29/08/2022";"Vente";79000;"NIORT";"79";"Maison";40;2;30;60000
5020;"25/08/2022";"Vente";79160;"COULONGES-SUR-L AUTIZE";"79";"Maison";90;3;438;57500
5021;"29/08/2022";"Vente";79000;"NIORT";"79";"Maison";20;1;22;58500
5024;"03/08/2022";"Vente";79000;"NIORT";"79";"Maison";60;3;26;96000
5027;"26/08/2022";"Vente";79230;"PRAHECQ";"79";"Maison";110;5;542;225000
5028;"29/08/2022";"Vente";79230;"FORS";"79";"Maison";96;4;1000;85000
5029;"16/08/2022";"Vente";79000;"NIORT";"79";"Appartement";42;2;NA;120000
5030;"25/08/2022";"Vente";79230;"AIFFRES";"79";"Maison";55;3;340;99000
5032;"29/08/2022";"Vente";79000;"NIORT";"79";"Maison";85;3;425;222000
5033;"02/09/2022";"Vente";79000;"NIORT";"79";"Maison";72;4;116;140000
5034;"04/08/2022";"Vente";79000;"NIORT";"79";"Maison";86;4;380;215000
5036;"05/09/2022";"Vente";79210;"MAUZE-SUR-LE-MIGNON";"79";"Maison";130;4;139;212000
5037;"29/08/2022";"Vente";79000;"NIORT";"79";"Maison";98;4;352;230000
5038;"19/08/2022";"Vente";79270;"LA ROCHENARD";"79";"Maison";155;5;380;150000
